score,dataset,feature_count,dataset_size,number_of_classes,model,ensemble,ensemble_size,voting_system
0.799129217124,urban_land_cover,147,675,9,svm,Random Subspace,2,Majority Voting
0.983006535948,wine,13,178,3,svm,Random Subspace,25,Majority Voting
0.661293153833,glass,9,214,6,svm,Random Subspace,15,Arithmetic Mean
0.953901137622,house_votes,48,435,2,svm,Random Subspace,20,Arithmetic Mean
0.946974730696,house_votes,48,435,2,svm,Random Subspace,25,Majority Voting
0.716683087028,breast_cancer,43,286,2,svm,Random Subspace,25,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,20,Majority Voting
0.850217074592,crx,46,653,2,svm,Random Subspace,8,Arithmetic Mean
0.913333333333,iris,4,150,3,svm,Random Subspace,30,Majority Voting
0.972024423805,dermatology,130,358,6,svm,Random Subspace,12,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,20,Arithmetic Mean
0.78663003663,spect,44,267,2,svm,Random Subspace,25,Arithmetic Mean
0.713472906404,breast_cancer,43,286,2,svm,Random Subspace,30,Majority Voting
0.705665581479,tic_tac_toe,27,958,2,svm,Random Subspace,12,Majority Voting
0.848417832168,crx,46,653,2,svm,Random Subspace,15,Majority Voting
0.657004616284,glass,9,214,6,svm,Random Subspace,20,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,25,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,25,Majority Voting
0.917324929972,ionosphere,34,351,2,svm,Random Subspace,25,Arithmetic Mean
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,25,Arithmetic Mean
0.915367965368,thyroid,5,215,3,svm,Random Subspace,20,Majority Voting
0.94,iris,4,150,3,svm,Random Subspace,30,Arithmetic Mean
0.724437963465,tic_tac_toe,27,958,2,svm,Random Subspace,6,Arithmetic Mean
0.972041623667,dermatology,130,358,6,svm,Random Subspace,15,Majority Voting
0.971895424837,wine,13,178,3,svm,Random Subspace,30,Majority Voting
0.972187822497,wine,13,178,3,svm,Random Subspace,25,Arithmetic Mean
0.94242927615,house_votes,48,435,2,svm,Random Subspace,25,Arithmetic Mean
0.790476190476,spect,44,267,2,svm,Random Subspace,30,Majority Voting
0.97743378053,dermatology,130,358,6,svm,Random Subspace,8,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,25,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,25,Arithmetic Mean
0.865605332168,crx,46,653,2,svm,Random Subspace,12,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,25,Arithmetic Mean
0.949516762307,house_votes,48,435,2,svm,Random Subspace,30,Majority Voting
0.914547152194,ionosphere,34,351,2,svm,Random Subspace,30,Majority Voting
0.71039408867,breast_cancer,43,286,2,svm,Random Subspace,30,Arithmetic Mean
0.887878787879,thyroid,5,215,3,svm,Random Subspace,25,Majority Voting
0.705699154458,tic_tac_toe,27,958,2,svm,Random Subspace,15,Majority Voting
0.7035395189,tic_tac_toe,27,958,2,svm,Random Subspace,8,Arithmetic Mean
0.652616323417,glass,9,214,6,svm,Random Subspace,25,Majority Voting
0.92987012987,thyroid,5,215,3,svm,Random Subspace,20,Arithmetic Mean
0.417222180602,yeast,11,1479,9,svm,Random Subspace,1,Arithmetic Mean
0.817133353161,urban_land_cover,147,675,9,svm,Random Subspace,2,Arithmetic Mean
0.797619047619,spect,44,267,2,svm,Random Subspace,30,Arithmetic Mean
0.983006535948,wine,13,178,3,svm,Random Subspace,30,Arithmetic Mean
0.642459161738,glass,9,214,6,svm,Random Subspace,20,Arithmetic Mean
0.399109894025,yeast,11,1479,9,svm,Random Subspace,2,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,30,Majority Voting
1.0,soybean_small,72,47,4,svm,Random Subspace,30,Majority Voting
0.70657635468,breast_cancer,43,286,2,svm,Random Subspace,40,Majority Voting
0.881414141414,fertility_yesnoreal,14,100,2,svm,Random Subspace,30,Arithmetic Mean
0.92,iris,4,150,3,svm,Random Subspace,40,Majority Voting
0.911471861472,thyroid,5,215,3,svm,Random Subspace,25,Arithmetic Mean
0.953901137622,house_votes,48,435,2,svm,Random Subspace,30,Arithmetic Mean
0.85760270979,crx,46,653,2,svm,Random Subspace,15,Arithmetic Mean
1.0,soybean_small,72,47,4,svm,Random Subspace,30,Arithmetic Mean
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,30,Majority Voting
0.661095525375,glass,9,214,6,svm,Random Subspace,30,Majority Voting
0.850027680653,crx,46,653,2,svm,Random Subspace,20,Majority Voting
0.793772893773,spect,44,267,2,svm,Random Subspace,40,Majority Voting
0.79054512486,urban_land_cover,147,675,9,svm,Random Subspace,4,Majority Voting
0.974982800138,dermatology,130,358,6,svm,Random Subspace,20,Majority Voting
0.881414141414,fertility_yesnoOHE,17,100,2,svm,Random Subspace,30,Arithmetic Mean
0.911605975724,ionosphere,34,351,2,svm,Random Subspace,30,Arithmetic Mean
0.983006535948,wine,13,178,3,svm,Random Subspace,40,Majority Voting
0.974965600275,dermatology,130,358,6,svm,Random Subspace,12,Arithmetic Mean
0.953792912514,house_votes,48,435,2,svm,Random Subspace,40,Majority Voting
0.9,iris,4,150,3,svm,Random Subspace,40,Arithmetic Mean
