score,dataset,feature_count,dataset_size,number_of_classes,model,ensemble,ensemble_size,voting_system
0.6473703679,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,1, Majority  Voting 
0.7151248544,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,3, Majority  Voting 
0.742119146,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,5, Majority  Voting 
0.761538741,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,10, Majority  Voting 
0.7703621455,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,20, Majority  Voting 
0.7566689916,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,30, Majority  Voting 
0.7641767627,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,40, Majority  Voting 
0.7639345766,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,50, Majority  Voting 
0.7686004274,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,60, Majority  Voting 
0.7623138123,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,70, Majority  Voting 
0.7683479174,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,80, Majority  Voting 
0.7683186892,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,90, Majority  Voting 
0.7640254389,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,100, Majority  Voting 
0.7228481666,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,1, Majority  Voting 
0.7473292861,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,3, Majority  Voting 
0.7672018221,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,5, Majority  Voting 
0.7612271171,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,10, Majority  Voting 
0.7966208527,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,20, Majority  Voting 
0.8011377095,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,30, Majority  Voting 
0.7807493092,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,40, Majority  Voting 
0.7862859564,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,50, Majority  Voting 
0.7801684257,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,60, Majority  Voting 
0.7996188346,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,70, Majority  Voting 
0.7877352318,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,80, Majority  Voting 
0.8010227472,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,90, Majority  Voting 
0.8023828364,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,100, Majority  Voting 
0.7085699391,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,1, Arithmetic  Mean 
0.5511279025,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,3, Arithmetic  Mean 
0.4961512079,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,5, Arithmetic  Mean 
0.5169508595,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,10, Arithmetic  Mean 
0.5047060872,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,20, Arithmetic  Mean 
0.5178356858,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,30, Arithmetic  Mean 
0.5186069666,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,40, Arithmetic  Mean 
0.5151159649,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,50, Arithmetic  Mean 
0.4991614954,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,60, Arithmetic  Mean 
0.504622308,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,70, Arithmetic  Mean 
0.5220086168,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,80, Arithmetic  Mean 
0.5224585072,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,90, Arithmetic  Mean 
0.5199545772,urban_land_cover,147,675,9, Back  Propagation  PyBrain ,Bagging,100, Arithmetic  Mean 
0.6603340421,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,1, Arithmetic  Mean 
0.502177304,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,3, Arithmetic  Mean 
0.4912523244,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,5, Arithmetic  Mean 
0.4742359329,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,10, Arithmetic  Mean 
0.4691513363,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,20, Arithmetic  Mean 
0.4658232703,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,30, Arithmetic  Mean 
0.4624340294,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,40, Arithmetic  Mean 
0.4631497961,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,50, Arithmetic  Mean 
0.4423696871,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,60, Arithmetic  Mean 
0.4624245472,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,70, Arithmetic  Mean 
0.4479018251,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,80, Arithmetic  Mean 
0.4607265083,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,90, Arithmetic  Mean 
0.4582223379,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Subspace ,100, Arithmetic  Mean 
0.7223442445,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,1, Arithmetic  Mean 
0.5618334789,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,3, Arithmetic  Mean 
0.5375294322,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,5, Arithmetic  Mean 
0.5386933134,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,10, Arithmetic  Mean 
0.5248997672,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,20, Arithmetic  Mean 
0.5433416073,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,30, Arithmetic  Mean 
0.5476802167,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,40, Arithmetic  Mean 
0.5471809076,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,50, Arithmetic  Mean 
0.5370928893,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,60, Arithmetic  Mean 
0.551852694,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,70, Arithmetic  Mean 
0.5508543413,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,80, Arithmetic  Mean 
0.5516237805,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,90, Arithmetic  Mean 
0.5448996018,urban_land_cover,147,675,9, Back  Propagation  PyBrain , Random  Networks ,100, Arithmetic  Mean 
0.7773852869,urban_land_cover,147,675,9,svm,Bagging,1, Majority  Voting 
0.8207260698,urban_land_cover,147,675,9,svm,Bagging,3, Majority  Voting 
0.8177733717,urban_land_cover,147,675,9,svm,Bagging,5, Majority  Voting 
0.8010431912,urban_land_cover,147,675,9,svm,Bagging,10, Majority  Voting 
0.8175398701,urban_land_cover,147,675,9,svm,Bagging,20, Majority  Voting 
0.8131419315,urban_land_cover,147,675,9,svm,Bagging,30, Majority  Voting 
0.8173828607,urban_land_cover,147,675,9,svm,Bagging,40, Majority  Voting 
0.8104492803,urban_land_cover,147,675,9,svm,Bagging,50, Majority  Voting 
0.817876309,urban_land_cover,147,675,9,svm,Bagging,60, Majority  Voting 
0.8236326359,urban_land_cover,147,675,9,svm,Bagging,70, Majority  Voting 
0.8192492172,urban_land_cover,147,675,9,svm,Bagging,80, Majority  Voting 
0.8176370717,urban_land_cover,147,675,9,svm,Bagging,90, Majority  Voting 
0.8162481828,urban_land_cover,147,675,9,svm,Bagging,100, Majority  Voting 
0.8161048993,urban_land_cover,147,675,9,svm, Random  Subspace ,1, Majority  Voting 
0.8203585726,urban_land_cover,147,675,9,svm, Random  Subspace ,3, Majority  Voting 
0.8177107556,urban_land_cover,147,675,9,svm, Random  Subspace ,5, Majority  Voting 
0.8135257248,urban_land_cover,147,675,9,svm, Random  Subspace ,10, Majority  Voting 
0.8145787782,urban_land_cover,147,675,9,svm, Random  Subspace ,20, Majority  Voting 
0.8162126402,urban_land_cover,147,675,9,svm, Random  Subspace ,30, Majority  Voting 
0.8280859692,urban_land_cover,147,675,9,svm, Random  Subspace ,40, Majority  Voting 
0.8222174423,urban_land_cover,147,675,9,svm, Random  Subspace ,50, Majority  Voting 
0.8221899151,urban_land_cover,147,675,9,svm, Random  Subspace ,60, Majority  Voting 
0.8192003771,urban_land_cover,147,675,9,svm, Random  Subspace ,70, Majority  Voting 
0.8191808654,urban_land_cover,147,675,9,svm, Random  Subspace ,80, Majority  Voting 
0.8177591172,urban_land_cover,147,675,9,svm, Random  Subspace ,90, Majority  Voting 
0.8191808654,urban_land_cover,147,675,9,svm, Random  Subspace ,100, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,1, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,3, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,5, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,10, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,20, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,30, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,40, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,50, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,60, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,70, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,80, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,90, Majority  Voting 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,100, Majority  Voting 
0.7835240596,urban_land_cover,147,675,9,svm,Bagging,1, Arithmetic  Mean 
0.7257057136,urban_land_cover,147,675,9,svm,Bagging,3, Arithmetic  Mean 
0.7080135667,urban_land_cover,147,675,9,svm,Bagging,5, Arithmetic  Mean 
0.7177697094,urban_land_cover,147,675,9,svm,Bagging,10, Arithmetic  Mean 
0.716453203,urban_land_cover,147,675,9,svm,Bagging,20, Arithmetic  Mean 
0.7154804382,urban_land_cover,147,675,9,svm,Bagging,30, Arithmetic  Mean 
0.7152713613,urban_land_cover,147,675,9,svm,Bagging,40, Arithmetic  Mean 
0.7230401111,urban_land_cover,147,675,9,svm,Bagging,50, Arithmetic  Mean 
0.7036271207,urban_land_cover,147,675,9,svm,Bagging,60, Arithmetic  Mean 
0.701989228,urban_land_cover,147,675,9,svm,Bagging,70, Arithmetic  Mean 
0.7155447304,urban_land_cover,147,675,9,svm,Bagging,80, Arithmetic  Mean 
0.713853269,urban_land_cover,147,675,9,svm,Bagging,90, Arithmetic  Mean 
0.7093518107,urban_land_cover,147,675,9,svm,Bagging,100, Arithmetic  Mean 
0.8141864161,urban_land_cover,147,675,9,svm, Random  Subspace ,1, Arithmetic  Mean 
0.7747916172,urban_land_cover,147,675,9,svm, Random  Subspace ,3, Arithmetic  Mean 
0.759460042,urban_land_cover,147,675,9,svm, Random  Subspace ,5, Arithmetic  Mean 
0.7612532431,urban_land_cover,147,675,9,svm, Random  Subspace ,10, Arithmetic  Mean 
0.7568823779,urban_land_cover,147,675,9,svm, Random  Subspace ,20, Arithmetic  Mean 
0.7583391401,urban_land_cover,147,675,9,svm, Random  Subspace ,30, Arithmetic  Mean 
0.7641052334,urban_land_cover,147,675,9,svm, Random  Subspace ,40, Arithmetic  Mean 
0.7642139314,urban_land_cover,147,675,9,svm, Random  Subspace ,50, Arithmetic  Mean 
0.7686918183,urban_land_cover,147,675,9,svm, Random  Subspace ,60, Arithmetic  Mean 
0.7642743178,urban_land_cover,147,675,9,svm, Random  Subspace ,70, Arithmetic  Mean 
0.7669336312,urban_land_cover,147,675,9,svm, Random  Subspace ,80, Arithmetic  Mean 
0.7608897555,urban_land_cover,147,675,9,svm, Random  Subspace ,90, Arithmetic  Mean 
0.7670325838,urban_land_cover,147,675,9,svm, Random  Subspace ,100, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,1, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,3, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,5, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,10, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,20, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,30, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,40, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,50, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,60, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,70, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,80, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,90, Arithmetic  Mean 
0.8190788602,urban_land_cover,147,675,9,svm, Random  Networks ,100, Arithmetic  Mean 
